subject_id,group,covariate_X,target_Y,window_index,lag_steps,lag_ms,f_stat,p_value
sub-072,F,P3,Fp1,2,5,10,2.549005407009367,0.027031133598531615
sub-072,F,P3,Fp1,2,10,20,4.6692536967228895,2.0412719535791207e-06
sub-072,F,P3,Fp1,2,20,40,2.5604611290752977,0.00024301742973152762
sub-072,F,P3,Fp1,2,30,60,2.9030240318552583,8.26444510219575e-07
sub-072,F,P3,Fp1,2,40,80,3.076187323404875,4.918062871722282e-09
sub-072,F,P3,Fp1,2,50,100,2.265333989099007,5.649747717456972e-06
sub-072,F,P3,Fp1,3,5,10,10.934746994744179,4.627281368975192e-10
sub-072,F,P3,Fp1,3,10,20,9.477901210713718,1.2597748511820943e-14
sub-072,F,P3,Fp1,3,20,40,6.761366670488185,9.612336553185685e-17
sub-072,F,P3,Fp1,3,30,60,4.034031994797017,2.5308650241966728e-11
sub-072,F,P3,Fp1,3,40,80,3.4612573400266546,6.254628248687175e-11
sub-072,F,P3,Fp1,3,50,100,3.4223880523685475,2.0436827984500582e-12
sub-072,F,P3,Fp1,4,5,10,6.081309793811333,1.693545234111143e-05
sub-072,F,P3,Fp1,4,10,20,4.472691913833159,4.352554584236848e-06
sub-072,F,P3,Fp1,4,20,40,4.4799726431893605,7.48158810407907e-10
sub-072,F,P3,Fp1,4,30,60,5.49177617610666,2.548220349977233e-17
sub-072,F,P3,Fp1,4,40,80,5.332543756840463,2.4211936554394627e-20
sub-072,F,P3,Fp1,4,50,100,4.3243823539788275,1.1310675800090147e-17
sub-072,F,Fp1,P3,0,5,10,10.014073081548787,3.3872047101747503e-09
sub-072,F,Fp1,P3,0,10,20,3.6320027152973857,0.00010531019759083915
sub-072,F,Fp1,P3,0,20,40,1.8181805071807953,0.01637667350424847
sub-072,F,Fp1,P3,0,30,60,1.3239702795463701,0.11935602622509074
sub-072,F,Fp1,P3,0,40,80,1.1909450680131457,0.20183232121178155
sub-072,F,Fp1,P3,0,50,100,1.4636834609516212,0.02493623401239471
sub-072,F,Fp1,P3,1,5,10,4.534526333415437,0.00046147482905331436
sub-072,F,Fp1,P3,1,10,20,2.27232754528032,0.013057321917797373
sub-072,F,Fp1,P3,1,20,40,1.6625629138547857,0.035512027092163674
sub-072,F,Fp1,P3,1,30,60,1.3611838551452398,0.09819825769007703
sub-072,F,Fp1,P3,1,40,80,1.7539635884933307,0.0036746723294691615
sub-072,F,Fp1,P3,1,50,100,1.4625005038582524,0.02518508408467556
sub-072,F,Fp1,P3,2,5,10,7.522203281651457,7.515151325267053e-07
sub-072,F,Fp1,P3,2,10,20,2.5466663608222344,0.005199365213947794
sub-072,F,Fp1,P3,2,20,40,2.0325121775886115,0.005244222029020193
sub-072,F,Fp1,P3,2,30,60,1.3167091761606924,0.12388720756744616
sub-072,F,Fp1,P3,2,40,80,1.6602400040961127,0.008054899363791817
sub-072,F,Fp1,P3,2,50,100,2.0515059543059997,6.797538241440911e-05
sub-072,F,Fp1,P3,3,5,10,20.01122474490523,2.142753846605059e-18
sub-072,F,Fp1,P3,3,10,20,3.3532200877123435,0.0002952695752733514
sub-072,F,Fp1,P3,3,20,40,1.639209188134935,0.03971118626953108
sub-072,F,Fp1,P3,3,30,60,1.724773066924702,0.01066046271589861
sub-072,F,Fp1,P3,3,40,80,1.6553267657989825,0.00838433133436281
sub-072,F,Fp1,P3,3,50,100,1.8119170921072203,0.0009209194075177007
sub-072,F,Fp1,P3,4,5,10,8.344418737983926,1.2636454935276449e-07
sub-072,F,Fp1,P3,4,10,20,4.175767912328096,1.3557150463363225e-05
sub-072,F,Fp1,P3,4,20,40,2.7381953842731566,8.111462258621821e-05
sub-072,F,Fp1,P3,4,30,60,1.6411217691639919,0.018576539941491988
sub-072,F,Fp1,P3,4,40,80,1.7385760470033582,0.004190652913629006
sub-072,F,Fp1,P3,4,50,100,1.7906397697944147,0.0011476470501232564
sub-072,F,P4,Fp2,0,5,10,6.31454427675227,1.024361190576236e-05
sub-072,F,P4,Fp2,0,10,20,6.469040004721599,1.782282317394522e-09
sub-072,F,P4,Fp2,0,20,40,4.416320063218593,1.1601885314960698e-09
sub-072,F,P4,Fp2,0,30,60,4.44483563815129,5.232805884319145e-13
sub-072,F,P4,Fp2,0,40,80,4.364243594802008,1.8186295920269937e-15
sub-072,F,P4,Fp2,0,50,100,3.779355094089422,1.7176275107346416e-14
sub-072,F,P4,Fp2,1,5,10,5.680429289811836,4.010439473011757e-05
sub-072,F,P4,Fp2,1,10,20,3.842266576194895,4.792553593661178e-05
sub-072,F,P4,Fp2,1,20,40,3.7683960081659524,9.664065392323673e-08
sub-072,F,P4,Fp2,1,30,60,3.862454307508132,1.2666051170401778e-10
sub-072,F,P4,Fp2,1,40,80,3.588132157104114,1.4596303277153057e-11
sub-072,F,P4,Fp2,1,50,100,2.7193855811073826,2.0409607141063245e-08
sub-072,F,P4,Fp2,2,5,10,4.138341470371262,0.0010623055394424618
sub-072,F,P4,Fp2,2,10,20,4.183002053264808,1.3188642452837753e-05
sub-072,F,P4,Fp2,2,20,40,3.3288784904789677,1.8157637011539846e-06
sub-072,F,P4,Fp2,2,30,60,4.5149632247225275,2.6929144217096455e-13
sub-072,F,P4,Fp2,2,40,80,4.619873040669887,9.310025185802743e-17
sub-072,F,P4,Fp2,2,50,100,3.920760266897812,2.569107023784492e-15
sub-072,F,P4,Fp2,3,5,10,17.589995730412994,3.27030318258265e-16
sub-072,F,P4,Fp2,3,10,20,6.880823960206933,3.5083659292643877e-10
sub-072,F,P4,Fp2,3,20,40,5.638528746125299,2.389575020999037e-13
sub-072,F,P4,Fp2,3,30,60,3.365592564140926,1.2713948385012175e-08
sub-072,F,P4,Fp2,3,40,80,2.9797187226380792,1.4442289295146638e-08
sub-072,F,P4,Fp2,3,50,100,2.6702115560640194,3.816296008450541e-08
sub-072,F,P4,Fp2,4,5,10,8.203191316536213,1.7165661025869384e-07
sub-072,F,P4,Fp2,4,10,20,10.830203738559359,6.442513132459652e-17
sub-072,F,P4,Fp2,4,20,40,4.0934015063508635,1.063248188217088e-08
sub-072,F,P4,Fp2,4,30,60,4.669828755682539,6.20172437628486e-14
sub-072,F,P4,Fp2,4,40,80,4.139453136436249,2.4802927832157668e-14
sub-072,F,P4,Fp2,4,50,100,4.05784204863652,4.067456595362751e-16
sub-072,F,Fp2,P4,0,5,10,5.308147191305246,8.904707491135628e-05
sub-072,F,Fp2,P4,0,10,20,3.1310472602441055,0.0006632096371442238
sub-072,F,Fp2,P4,0,20,40,1.233329007828195,0.22051225061139756
sub-072,F,Fp2,P4,0,30,60,1.0179760429977172,0.44195115234979004
sub-072,F,Fp2,P4,0,40,80,0.9964294738498694,0.4798021269689545
sub-072,F,Fp2,P4,0,50,100,1.1871193078954592,0.18666317476747235
sub-072,F,Fp2,P4,1,5,10,2.566135818513022,0.026141055806455014
sub-072,F,Fp2,P4,1,10,20,3.092042923222362,0.0007634584558969431
sub-072,F,Fp2,P4,1,20,40,2.8712388967256377,3.51156745658968e-05
sub-072,F,Fp2,P4,1,30,60,1.9449006617985067,0.0022346719831424764
sub-072,F,Fp2,P4,1,40,80,2.078590308103999,0.000188821812988544
sub-072,F,Fp2,P4,1,50,100,2.1288805237026525,2.8056669023256574e-05
sub-072,F,Fp2,P4,2,5,10,2.7150216303106234,0.019506857273460444
sub-072,F,Fp2,P4,2,10,20,4.125326163687827,1.6426315519269377e-05
sub-072,F,Fp2,P4,2,20,40,2.6878213254770453,0.00011099169152474289
sub-072,F,Fp2,P4,2,30,60,1.3662978910980057,0.09554910344814273
sub-072,F,Fp2,P4,2,40,80,1.762318003571795,0.003420291893529474
sub-072,F,Fp2,P4,2,50,100,2.0606406423668338,6.129234272931111e-05
sub-072,F,Fp2,P4,3,5,10,8.466000947421472,9.707189517932884e-08
sub-072,F,Fp2,P4,3,10,20,5.818659521362689,2.3074111505620913e-08
sub-072,F,Fp2,P4,3,20,40,1.972405507520126,0.007272342526797164
sub-072,F,Fp2,P4,3,30,60,2.711343390859863,4.43382252680562e-06
sub-072,F,Fp2,P4,3,40,80,2.3424716375971197,1.3607579776403033e-05
sub-072,F,Fp2,P4,3,50,100,2.6831712852237875,3.237044703987841e-08
sub-072,F,Fp2,P4,4,5,10,7.815719573328786,3.977412399193165e-07
sub-072,F,Fp2,P4,4,10,20,8.161984722273589,2.228657787003521e-12
sub-072,F,Fp2,P4,4,20,40,2.889947634728435,3.118493608714932e-05
sub-072,F,Fp2,P4,4,30,60,2.264006078983075,0.00018880955505454311
sub-072,F,Fp2,P4,4,40,80,2.2409812058947653,3.812866274934358e-05
sub-072,F,Fp2,P4,4,50,100,2.053693519356758,6.63130359047401e-05
sub-073,F,P3,Fp1,0,5,10,17.660820659954055,2.820152796986477e-16
sub-073,F,P3,Fp1,0,10,20,6.21057541886842,4.937141869932726e-09
sub-073,F,P3,Fp1,0,20,40,7.927068981724562,3.0840227811587107e-20
sub-073,F,P3,Fp1,0,30,60,6.1626453850450975,4.543202944230757e-20
sub-073,F,P3,Fp1,0,40,80,4.489405983798037,4.2428689798184517e-16
sub-073,F,P3,Fp1,0,50,100,2.82884107583326,5.0112847416124415e-09
sub-073,F,P3,Fp1,1,5,10,14.221043342609129,4.010593814570696e-13
sub-073,F,P3,Fp1,1,10,20,7.109250342469302,1.4232515402677066e-10
sub-073,F,P3,Fp1,1,20,40,5.376444668719865,1.4850987551738753e-12
sub-073,F,P3,Fp1,1,30,60,7.6856532910873225,3.3788595904291967e-26
sub-073,F,P3,Fp1,1,40,80,5.847516436745741,6.58938132672199e-23
sub-073,F,P3,Fp1,1,50,100,4.1490147301544615,1.1937979488350787e-16
sub-073,F,P3,Fp1,2,5,10,10.619351627967333,9.146022880534945e-10
sub-073,F,P3,Fp1,2,10,20,6.373221851648005,2.6006612066626577e-09
sub-073,F,P3,Fp1,2,20,40,10.444796247904852,1.3734150819227677e-27
sub-073,F,P3,Fp1,2,30,60,9.704401868181005,5.321691216657668e-34
sub-073,F,P3,Fp1,2,40,80,6.512133788377578,3.570467742090587e-26
sub-073,F,P3,Fp1,2,50,100,4.614320185994358,2.3186171106264875e-19
sub-073,F,P3,Fp1,3,5,10,8.762641472908182,5.101134859512727e-08
sub-073,F,P3,Fp1,3,10,20,3.898953428129301,3.8712207952047697e-05
sub-073,F,P3,Fp1,3,20,40,5.918917162954669,3.3824484442237464e-14
sub-073,F,P3,Fp1,3,30,60,7.929479893736926,3.678603865632749e-27
sub-073,F,P3,Fp1,3,40,80,6.216290119550544,9.995176011586253e-25
sub-073,F,P3,Fp1,3,50,100,3.9944802973567963,9.535370868156034e-16
sub-073,F,P3,Fp1,4,5,10,18.793459321043137,2.662705987268976e-17
sub-073,F,P3,Fp1,4,10,20,3.4245773887900346,0.00022713291058769523
sub-073,F,P3,Fp1,4,20,40,11.914934545208837,9.833890748542304e-32
sub-073,F,P3,Fp1,4,30,60,7.968007401678906,2.594197170007747e-27
sub-073,F,P3,Fp1,4,40,80,5.691524599612398,3.917566864118122e-22
sub-073,F,P3,Fp1,4,50,100,3.96140015858534,1.4876549930702223e-15
sub-073,F,Fp1,P3,0,5,10,10.628988396262873,8.957500934965227e-10
sub-073,F,Fp1,P3,0,10,20,1.9414104410200277,0.037565780554026984
sub-073,F,Fp1,P3,0,20,40,2.770042057087334,6.646098856625166e-05
sub-073,F,Fp1,P3,0,30,60,2.4641085444863093,3.647600778847694e-05
sub-073,F,Fp1,P3,0,40,80,1.9708383239765994,0.0005252373928699511
sub-073,F,Fp1,P3,0,50,100,1.7287750974777094,0.0021501570017996236
sub-073,F,Fp1,P3,1,5,10,12.363857782490616,2.1307755450892522e-11
sub-073,F,Fp1,P3,1,10,20,6.467518570944239,1.7930102403809037e-09
sub-073,F,Fp1,P3,1,20,40,5.526633953225156,5.213574182451586e-13
sub-073,F,Fp1,P3,1,30,60,4.902593533614514,6.8102903224388925e-15
sub-073,F,Fp1,P3,1,40,80,3.306541747471023,3.651348950996492e-10
sub-073,F,Fp1,P3,1,50,100,2.439280920408642,6.859181165466519e-07
sub-073,F,Fp1,P3,2,5,10,6.342986720737464,9.633946241202083e-06
sub-073,F,Fp1,P3,2,10,20,0.6361787890480879,0.7831841446426511
sub-073,F,Fp1,P3,2,20,40,2.3305909580460846,0.0009626567307686366
sub-073,F,Fp1,P3,2,30,60,2.2190192555300325,0.00027078764613148114
sub-073,F,Fp1,P3,2,40,80,1.4883073202372967,0.03053365748188528
sub-073,F,Fp1,P3,2,50,100,1.5247745959657595,0.014735226506020155
sub-073,F,Fp1,P3,3,5,10,5.286457274409659,9.327370794733273e-05
sub-073,F,Fp1,P3,3,10,20,0.7303784559206354,0.6960551356269112
sub-073,F,Fp1,P3,3,20,40,2.2848505676361572,0.0012576574491746802
sub-073,F,Fp1,P3,3,30,60,3.3603998359499028,1.3333825613475453e-08
sub-073,F,Fp1,P3,3,40,80,2.4173590291283324,6.279330923340585e-06
sub-073,F,Fp1,P3,3,50,100,2.2335997444582376,8.237813906831965e-06
sub-073,F,Fp1,P3,4,5,10,5.891179805296779,2.5498776815095226e-05
sub-073,F,Fp1,P3,4,10,20,2.7839075682141368,0.00228527628786508
sub-073,F,Fp1,P3,4,20,40,3.762140471078632,1.0080680881091254e-07
sub-073,F,Fp1,P3,4,30,60,4.988977674717924,2.999503022323007e-15
sub-073,F,Fp1,P3,4,40,80,3.548688452761727,2.296225722143295e-11
sub-073,F,Fp1,P3,4,50,100,3.3041039550871982,9.860745266425913e-12
sub-073,F,P4,Fp2,0,5,10,24.722409893327928,1.4900920766518287e-22
sub-073,F,P4,Fp2,0,10,20,5.610791518411462,5.2169828561330046e-08
sub-073,F,P4,Fp2,0,20,40,11.364711792858486,3.394056723829108e-30
sub-073,F,P4,Fp2,0,30,60,9.881724079586446,1.1476132706814323e-34
sub-073,F,P4,Fp2,0,40,80,6.309824953529835,3.4758329435356967e-25
sub-073,F,P4,Fp2,0,50,100,3.9661064797271637,1.3964380270186196e-15
sub-073,F,P4,Fp2,1,5,10,7.9808276979946395,2.7804045923280287e-07
sub-073,F,P4,Fp2,1,10,20,7.386459429404148,4.761139192214032e-11
sub-073,F,P4,Fp2,1,20,40,11.69695897021249,3.981892891271767e-31
sub-073,F,P4,Fp2,1,30,60,13.58219707293284,7.28747112862336e-48
sub-073,F,P4,Fp2,1,40,80,8.79832691401116,6.203138739723996e-37
sub-073,F,P4,Fp2,1,50,100,5.131467613043243,2.3700098792959807e-22
sub-073,F,P4,Fp2,2,5,10,5.163167138040125,0.00012137653961318915
sub-073,F,P4,Fp2,2,10,20,4.676768597814265,1.982886396588081e-06
sub-073,F,P4,Fp2,2,20,40,12.775841594407485,4.155966978517816e-34
sub-073,F,P4,Fp2,2,30,60,13.01749568908609,6.184583804306338e-46
sub-073,F,P4,Fp2,2,40,80,9.935869907174974,5.410050599301265e-42
sub-073,F,P4,Fp2,2,50,100,6.403479538649483,1.5726017320703475e-29
sub-073,F,P4,Fp2,3,5,10,17.38395759065474,5.033126599801448e-16
sub-073,F,P4,Fp2,3,10,20,5.7978620320219,2.503824805635092e-08
sub-073,F,P4,Fp2,3,20,40,10.865862893128318,8.689041015801711e-29
sub-073,F,P4,Fp2,3,30,60,9.602533890776984,1.2888950310890197e-33
sub-073,F,P4,Fp2,3,40,80,7.982566867057098,3.4863118722561556e-33
sub-073,F,P4,Fp2,3,50,100,4.779626918644858,2.5463780837723068e-20
sub-073,F,P4,Fp2,4,5,10,10.892789308542692,5.066108025223863e-10
sub-073,F,P4,Fp2,4,10,20,3.183776217592565,0.0005479316579134782
sub-073,F,P4,Fp2,4,20,40,10.043544852086157,1.9442297291475723e-26
sub-073,F,P4,Fp2,4,30,60,8.054097415336765,1.190065624386354e-27
sub-073,F,P4,Fp2,4,40,80,6.8291373986088555,1.0354522082997633e-27
sub-073,F,P4,Fp2,4,50,100,4.852740226952691,9.606595882280528e-21
sub-073,F,Fp2,P4,0,5,10,4.748504661927568,0.000293348329176506
sub-073,F,Fp2,P4,0,10,20,1.147825242547702,0.3240779662033301
sub-073,F,Fp2,P4,0,20,40,2.2140496707883175,0.001893046906511532
sub-073,F,Fp2,P4,0,30,60,2.204146437966609,0.00030482859905567474
sub-073,F,Fp2,P4,0,40,80,1.8039630844355925,0.0023822209762535784
sub-073,F,Fp2,P4,0,50,100,1.503530424678053,0.017744621527903154
sub-073,F,Fp2,P4,1,5,10,7.950543948340408,2.9691357080219e-07
sub-073,F,Fp2,P4,1,10,20,3.8303023571140535,5.0131189970961533e-05
sub-073,F,Fp2,P4,1,20,40,3.5062668777014983,5.605399699136754e-07
sub-073,F,Fp2,P4,1,30,60,3.8293389913926736,1.7267801663722485e-10
sub-073,F,Fp2,P4,1,40,80,2.5634787553423966,1.3500347714569421e-06
sub-073,F,Fp2,P4,1,50,100,1.8510103951778292,0.0006113817421952995
sub-073,F,Fp2,P4,2,5,10,1.9880306600826851,0.07871295676009638
sub-073,F,Fp2,P4,2,10,20,1.6680761274148368,0.08486019096282292
sub-073,F,Fp2,P4,2,20,40,2.694733069287117,0.00010632969399003431
sub-073,F,Fp2,P4,2,30,60,2.142565234197813,0.0004955292242798761
sub-073,F,Fp2,P4,2,40,80,1.6177217819612804,0.01135282095357424
sub-073,F,Fp2,P4,2,50,100,1.4711815305543199,0.023409668389590722
sub-073,F,Fp2,P4,3,5,10,11.73828242368587,8.181414973365088e-11
sub-073,F,Fp2,P4,3,10,20,2.0670218933596085,0.025353880610961887
sub-073,F,Fp2,P4,3,20,40,2.956039014335523,2.04657474945001e-05
sub-073,F,Fp2,P4,3,30,60,2.818947687186492,1.734232053137113e-06
sub-073,F,Fp2,P4,3,40,80,1.9512030319841427,0.0006305301314777946
sub-073,F,Fp2,P4,3,50,100,1.6245323296394765,0.005924347445357439
sub-073,F,Fp2,P4,4,5,10,3.6091968997393002,0.003193150584831724
sub-073,F,Fp2,P4,4,10,20,1.5292874193736754,0.12513843830208535
sub-073,F,Fp2,P4,4,20,40,2.426048183808816,0.000547015686805372
sub-073,F,Fp2,P4,4,30,60,2.9710607043756623,4.516101048952141e-07
sub-073,F,Fp2,P4,4,40,80,2.2710897689285576,2.8150382852470843e-05
sub-073,F,Fp2,P4,4,50,100,2.200573296404429,1.2163815573550701e-05
sub-074,F,P3,Fp1,0,5,10,31.683388180993013,1.7821391260357458e-28
sub-074,F,P3,Fp1,0,10,20,7.997647579806589,4.2620303377833235e-12
sub-074,F,P3,Fp1,0,20,40,3.906191759871627,3.803468062023426e-08
sub-074,F,P3,Fp1,0,30,60,6.343279496895878,8.345335092341885e-21
sub-074,F,P3,Fp1,0,40,80,6.414305047471664,1.0714588756042856e-25
sub-074,F,P3,Fp1,0,50,100,4.878873595514987,6.782644524415168e-21
sub-074,F,P3,Fp1,1,5,10,14.875137116217653,9.981556275984757e-14
sub-074,F,P3,Fp1,1,10,20,5.294358098485049,1.7996855735264628e-07
sub-074,F,P3,Fp1,1,20,40,6.096607992874371,9.802000150278223e-15
sub-074,F,P3,Fp1,1,30,60,4.683566873693868,5.443919138533473e-14
sub-074,F,P3,Fp1,1,40,80,5.021269867823744,8.831631159416311e-19
sub-074,F,P3,Fp1,1,50,100,4.257882749854926,2.7633951712481895e-17
sub-074,F,P3,Fp1,2,5,10,30.15985346843703,3.349022408193537e-27
sub-074,F,P3,Fp1,2,10,20,8.904790473811738,1.1952577750583616e-13
sub-074,F,P3,Fp1,2,20,40,4.1564908670616205,6.907636048794272e-09
sub-074,F,P3,Fp1,2,30,60,3.257483232540588,3.4150121785093776e-08
sub-074,F,P3,Fp1,2,40,80,3.299670230434831,3.9478126491436613e-10
sub-074,F,P3,Fp1,2,50,100,3.1980793273818517,4.0169029199902325e-11
sub-074,F,P3,Fp1,3,5,10,5.631882002330499,4.450850854413643e-05
sub-074,F,P3,Fp1,3,10,20,6.091753785183491,7.883051010033712e-09
sub-074,F,P3,Fp1,3,20,40,3.8053261358366104,7.530895702193195e-08
sub-074,F,P3,Fp1,3,30,60,3.2290749828712784,4.422519067319758e-08
sub-074,F,P3,Fp1,3,40,80,3.1794329293415444,1.5401349569310397e-09
sub-074,F,P3,Fp1,3,50,100,3.008591815942956,4.852387422367372e-10
sub-074,F,P3,Fp1,4,5,10,12.849486060101286,7.516070841903301e-12
sub-074,F,P3,Fp1,4,10,20,13.864053303052218,5.797499709797631e-22
sub-074,F,P3,Fp1,4,20,40,9.427103899824417,1.1825088292979741e-24
sub-074,F,P3,Fp1,4,30,60,6.710230559097574,2.711743964319421e-22
sub-074,F,P3,Fp1,4,40,80,4.589670056212214,1.3225506628779226e-16
sub-074,F,P3,Fp1,4,50,100,4.047145795501749,4.696634419783818e-16
sub-074,F,Fp1,P3,0,5,10,17.131359179643063,8.544823713141268e-16
sub-074,F,Fp1,P3,0,10,20,5.755707316656004,2.9545839461207356e-08
sub-074,F,Fp1,P3,0,20,40,3.735127109499182,1.2094466647211717e-07
sub-074,F,Fp1,P3,0,30,60,2.1213724275558516,0.0005847182328647663
sub-074,F,Fp1,P3,0,40,80,1.8361357398325568,0.0017933727653441263
sub-074,F,Fp1,P3,0,50,100,1.456462173741585,0.026490394830254387
sub-074,F,Fp1,P3,1,5,10,6.763103312209057,3.887761061197848e-06
sub-074,F,Fp1,P3,1,10,20,2.1680211998218293,0.018348017275479404
sub-074,F,Fp1,P3,1,20,40,3.9101498393174583,3.702664839309553e-08
sub-074,F,Fp1,P3,1,30,60,3.0703488618635046,1.857286336784111e-07
sub-074,F,Fp1,P3,1,40,80,3.2066755129409774,1.1322991692676767e-09
sub-074,F,Fp1,P3,1,50,100,2.900107575092492,1.9934850861100787e-09
sub-074,F,Fp1,P3,2,5,10,19.057398420746225,1.539775585154517e-17
sub-074,F,Fp1,P3,2,10,20,2.876323426673823,0.0016500016271869698
sub-074,F,Fp1,P3,2,20,40,0.7177042835548371,0.8095503363130082
sub-074,F,Fp1,P3,2,30,60,1.2092634914214684,0.20807886086744032
sub-074,F,Fp1,P3,2,40,80,1.3003635141782677,0.10811919937688895
sub-074,F,Fp1,P3,2,50,100,1.4319259539705886,0.03243938066463583
sub-074,F,Fp1,P3,3,5,10,8.705603338140861,5.772878140631017e-08
sub-074,F,Fp1,P3,3,10,20,2.5142776534460114,0.005806826147309717
sub-074,F,Fp1,P3,3,20,40,3.0020916033807175,1.5236077807331314e-05
sub-074,F,Fp1,P3,3,30,60,3.1534199714362883,8.782562207288032e-08
sub-074,F,Fp1,P3,3,40,80,2.9731676924943042,1.553388944573556e-08
sub-074,F,Fp1,P3,3,50,100,2.571974580115104,1.3184303377808075e-07
sub-074,F,Fp1,P3,4,5,10,7.02249983504579,2.218144804922972e-06
sub-074,F,Fp1,P3,4,10,20,1.2505654548640068,0.255717953192293
sub-074,F,Fp1,P3,4,20,40,3.0524658590592004,1.1017124306777036e-05
sub-074,F,Fp1,P3,4,30,60,2.799805004990376,2.0511510157591793e-06
sub-074,F,Fp1,P3,4,40,80,2.440855178067629,4.916042171708046e-06
sub-074,F,Fp1,P3,4,50,100,2.5779080752018384,1.223832814801336e-07
sub-074,F,P4,Fp2,0,5,10,19.423188255545764,7.21803535973776e-18
sub-074,F,P4,Fp2,0,10,20,10.076297261822207,1.2125023346840404e-15
sub-074,F,P4,Fp2,0,20,40,5.027205379714423,1.688631940511747e-11
sub-074,F,P4,Fp2,0,30,60,8.948195369673034,4.003680873837977e-31
sub-074,F,P4,Fp2,0,40,80,8.260911211566128,1.784427849590531e-34
sub-074,F,P4,Fp2,0,50,100,5.995615074319432,2.9265258681403436e-27
sub-074,F,P4,Fp2,1,5,10,14.660763611025828,1.5737542003828818e-13
sub-074,F,P4,Fp2,1,10,20,9.570715396306248,8.75691068194727e-15
sub-074,F,P4,Fp2,1,20,40,7.491680606315832,6.147308090385713e-19
sub-074,F,P4,Fp2,1,30,60,5.898467788872537,5.459551085235347e-19
sub-074,F,P4,Fp2,1,40,80,6.219856203044958,9.600208731953915e-25
sub-074,F,P4,Fp2,1,50,100,5.514304039715044,1.5300740333572357e-24
sub-074,F,P4,Fp2,2,5,10,34.570182799350356,7.419288162364129e-31
sub-074,F,P4,Fp2,2,10,20,15.972180378757852,2.2158067385531073e-25
sub-074,F,P4,Fp2,2,20,40,5.954476177460484,2.6397700053706673e-14
sub-074,F,P4,Fp2,2,30,60,4.660286433107904,6.789289337794396e-14
sub-074,F,P4,Fp2,2,40,80,4.682761312174879,4.483065039479663e-17
sub-074,F,P4,Fp2,2,50,100,3.9819521229479276,1.1284832418598232e-15
sub-074,F,P4,Fp2,3,5,10,15.617707722212826,2.0699158397706847e-14
sub-074,F,P4,Fp2,3,10,20,8.581697248500912,4.262163144253878e-13
sub-074,F,P4,Fp2,3,20,40,5.022110764481617,1.749507573518634e-11
sub-074,F,P4,Fp2,3,30,60,4.77629903982089,2.258237685893422e-14
sub-074,F,P4,Fp2,3,40,80,4.35463387172437,2.033637406200983e-15
sub-074,F,P4,Fp2,3,50,100,4.030003236571659,5.914194439033492e-16
sub-074,F,P4,Fp2,4,5,10,9.450087248000616,1.1491366334018222e-08
sub-074,F,P4,Fp2,4,10,20,13.230258925111693,6.388203059489091e-21
sub-074,F,P4,Fp2,4,20,40,7.5741042468777,3.4843971459015543e-19
sub-074,F,P4,Fp2,4,30,60,7.670763041645366,3.8704358740743153e-26
sub-074,F,P4,Fp2,4,40,80,5.546249800728277,2.0716261806884512e-21
sub-074,F,P4,Fp2,4,50,100,5.035454366996504,8.461237335364871e-22
sub-074,F,Fp2,P4,0,5,10,15.874022370173511,1.2043164596615023e-14
sub-074,F,Fp2,P4,0,10,20,3.600851238098621,0.00011825940231288569
sub-074,F,Fp2,P4,0,20,40,3.176636904769719,4.9247290153065806e-06
sub-074,F,Fp2,P4,0,30,60,2.2182738333997034,0.00027240214721116365
sub-074,F,Fp2,P4,0,40,80,1.9777539880886397,0.0004923621433483764
sub-074,F,Fp2,P4,0,50,100,1.801833511379554,0.0010224287211924165
sub-074,F,Fp2,P4,1,5,10,5.323050191616607,8.625392436857062e-05
sub-074,F,Fp2,P4,1,10,20,2.417912574780345,0.008045250244414257
sub-074,F,Fp2,P4,1,20,40,2.7507065046247927,7.501422148301202e-05
sub-074,F,Fp2,P4,1,30,60,2.2177723613214115,0.0002734935369324081
sub-074,F,Fp2,P4,1,40,80,2.528013506786006,1.966756792512798e-06
sub-074,F,Fp2,P4,1,50,100,2.1353152499314123,2.6044644560738926e-05
sub-074,F,Fp2,P4,2,5,10,12.194560880213771,3.0656207006809566e-11
sub-074,F,Fp2,P4,2,10,20,5.821257467735939,2.283981749372325e-08
sub-074,F,Fp2,P4,2,20,40,2.1026973096764827,0.0035556953320647383
sub-074,F,Fp2,P4,2,30,60,1.561908074954742,0.030729388908565254
sub-074,F,Fp2,P4,2,40,80,1.545361956106829,0.0199533138365261
sub-074,F,Fp2,P4,2,50,100,1.5007727068054988,0.01817384880135853
sub-074,F,Fp2,P4,3,5,10,8.740813863131859,5.348432842192931e-08
sub-074,F,Fp2,P4,3,10,20,2.736784230449845,0.0026951220148944315
sub-074,F,Fp2,P4,3,20,40,4.999286376558347,2.050285412206724e-11
sub-074,F,Fp2,P4,3,30,60,4.258826194371994,3.0399565370147297e-12
sub-074,F,Fp2,P4,3,40,80,3.756916742863227,2.087420872850632e-12
sub-074,F,Fp2,P4,3,50,100,3.2109116668334035,3.390137471735973e-11
sub-074,F,Fp2,P4,4,5,10,9.378476302832585,1.342065582931481e-08
sub-074,F,Fp2,P4,4,10,20,3.144567750917592,0.0006315647135293411
sub-074,F,Fp2,P4,4,20,40,3.9466263697822375,2.8902056922604523e-08
sub-074,F,Fp2,P4,4,30,60,3.5676629289095825,1.974069794459858e-09
sub-074,F,Fp2,P4,4,40,80,3.1074689658948254,3.4624456940301553e-09
